 3500  1.5   0.0  2  uS     0.884  0.0381     0.770 -0.170  0.0395     1.139 -0.425  0.0473
 3500  1.5   0.0  2  vS     0.977  0.0779     0.765 -0.318  0.0385     1.454 -0.795  0.0534
 3500  1.5   0.0  2  bS     1.131  0.1244     0.815 -0.475  0.0398     1.844 -1.188  0.0623
 3500  1.5   0.0  2  yS     0.988  0.0638     0.819 -0.255  0.0319     1.370 -0.636  0.0441
 3500  1.5   0.0  2  UJ     0.868  0.0309     0.782 -0.130  0.0366     1.064 -0.325  0.0426
 3500  1.5   0.0  2  BJ     1.053  0.0961     0.801 -0.378  0.0383     1.620 -0.944  0.0562
 3500  1.5   0.0  2  VJ     0.971  0.0583     0.815 -0.234  0.0315     1.321 -0.584  0.0427
 3500  1.5   0.0  2  RJ     0.793  0.0259     0.763 -0.044  0.0321     0.859 -0.110  0.0342
 3500  1.5   0.0  2  IJ     0.605  0.0579     0.693  0.132  0.0260     0.408  0.329  0.0197
 3500  1.5   0.0  2  JJ     0.465  0.0607     0.577  0.167  0.0166     0.216  0.416  0.0088
 3500  1.5   0.0  2  KJ     0.317  0.1027     0.519  0.303  0.0164    -0.137  0.757  0.0019
 3500  1.5   0.0  2  LJ     0.235  0.0719     0.375  0.209  0.0130    -0.078  0.522  0.0030
 3500  1.5   0.0  2  MJ     0.128  0.0544     0.223  0.142  0.0180    -0.085  0.355  0.0112
 3500  1.5   0.0  2  NJ     0.108  0.0351     0.171  0.094  0.0102    -0.033  0.235  0.0057
 3500  1.5   0.0  2  RC     0.859  0.0305     0.782 -0.114  0.0323     1.030 -0.286  0.0378
 3500  1.5   0.0  2  IC     0.681  0.0467     0.735  0.082  0.0290     0.559  0.204  0.0250
 3500  2.0   0.0  2  bo     0.455  0.0714     0.584  0.194  0.0191     0.163  0.486  0.0097
 3500  2.0   0.0  2  uS     0.929  0.0508     0.779 -0.225  0.0415     1.267 -0.563  0.0519
 3500  2.0   0.0  2  vS     0.982  0.0724     0.784 -0.297  0.0373     1.427 -0.742  0.0512
 3500  2.0   0.0  2  bS     1.135  0.1236     0.820 -0.472  0.0394     1.844 -1.181  0.0617
 3500  2.0   0.0  2  yS     0.984  0.0617     0.819 -0.248  0.0318     1.356 -0.619  0.0436
 3500  2.0   0.0  2  UJ     0.893  0.0350     0.792 -0.153  0.0368     1.122 -0.381  0.0439
 3500  2.0   0.0  2  BJ     1.050  0.0906     0.811 -0.358  0.0372     1.586 -0.894  0.0541
 3500  2.0   0.0  2  VJ     0.967  0.0570     0.814 -0.230  0.0316     1.311 -0.574  0.0426
 3500  2.0   0.0  2  RJ     0.781  0.0271     0.756 -0.036  0.0330     0.835 -0.091  0.0347
 3500  2.0   0.0  2  IJ     0.601  0.0597     0.693  0.138  0.0262     0.394  0.344  0.0196
 3500  2.0   0.0  2  JJ     0.460  0.0634     0.575  0.173  0.0177     0.200  0.433  0.0095
 3500  2.0   0.0  2  KJ     0.316  0.1015     0.515  0.300  0.0162    -0.134  0.749  0.0019
 3500  2.0   0.0  2  LJ     0.233  0.0711     0.371  0.206  0.0132    -0.076  0.515  0.0033
 3500  2.0   0.0  2  MJ     0.126  0.0522     0.217  0.137  0.0170    -0.080  0.342  0.0105
 3500  2.0   0.0  2  NJ     0.106  0.0360     0.171  0.097  0.0104    -0.038  0.241  0.0058
 3500  2.0   0.0  2  RC     0.849  0.0303     0.775 -0.111  0.0333     1.015 -0.278  0.0387
 3500  2.0   0.0  2  IC     0.674  0.0484     0.732  0.087  0.0293     0.544  0.217  0.0251
 3500  2.5   0.0  2  bo     0.448  0.0726     0.581  0.198  0.0190     0.151  0.496  0.0094
 3500  2.5   0.0  2  uS     0.968  0.0616     0.791 -0.267  0.0414     1.368 -0.667  0.0538
 3500  2.5   0.0  2  vS     0.978  0.0640     0.802 -0.264  0.0350     1.374 -0.660  0.0474
 3500  2.5   0.0  2  bS     1.133  0.1211     0.825 -0.462  0.0379     1.826 -1.155  0.0597
 3500  2.5   0.0  2  yS     0.976  0.0591     0.818 -0.238  0.0305     1.333 -0.594  0.0418
 3500  2.5   0.0  2  UJ     0.909  0.0364     0.803 -0.160  0.0354     1.149 -0.399  0.0429
 3500  2.5   0.0  2  BJ     1.041  0.0836     0.820 -0.331  0.0350     1.538 -0.828  0.0506
 3500  2.5   0.0  2  VJ     0.959  0.0551     0.811 -0.223  0.0305     1.293 -0.556  0.0411
 3500  2.5   0.0  2  RJ     0.767  0.0258     0.745 -0.034  0.0314     0.818 -0.085  0.0330
 3500  2.5   0.0  2  IJ     0.597  0.0592     0.690  0.140  0.0246     0.387  0.349  0.0179
 3500  2.5   0.0  2  JJ     0.454  0.0668     0.576  0.183  0.0184     0.180  0.457  0.0097
 3500  2.5   0.0  2  KJ     0.313  0.1008     0.511  0.297  0.0162    -0.133  0.743  0.0020
 3500  2.5   0.0  2  LJ     0.231  0.0709     0.367  0.205  0.0137    -0.076  0.512  0.0039
 3500  2.5   0.0  2  MJ     0.129  0.0478     0.213  0.127  0.0150    -0.061  0.316  0.0089
 3500  2.5   0.0  2  NJ     0.105  0.0373     0.172  0.101  0.0107    -0.045  0.251  0.0059
 3500  2.5   0.0  2  RC     0.836  0.0295     0.763 -0.110  0.0321     1.002 -0.276  0.0375
 3500  2.5   0.0  2  IC     0.666  0.0461     0.723  0.085  0.0272     0.539  0.212  0.0231
 3500  3.0   0.0  2  bo     0.436  0.0754     0.574  0.207  0.0191     0.125  0.519  0.0092
 3500  3.0   0.0  2  uS     0.984  0.0600     0.814 -0.255  0.0365     1.366 -0.637  0.0483
 3500  3.0   0.0  2  vS     0.944  0.0418     0.827 -0.177  0.0291     1.210 -0.442  0.0375
 3500  3.0   0.0  2  bS     1.097  0.1006     0.841 -0.384  0.0320     1.672 -0.960  0.0502
 3500  3.0   0.0  2  yS     0.945  0.0444     0.824 -0.181  0.0265     1.216 -0.452  0.0351
 3500  3.0   0.0  2  UJ     0.905  0.0289     0.822 -0.125  0.0306     1.092 -0.311  0.0364
 3500  3.0   0.0  2  BJ     1.003  0.0619     0.837 -0.248  0.0292     1.375 -0.621  0.0410
 3500  3.0   0.0  2  VJ     0.929  0.0417     0.816 -0.170  0.0265     1.184 -0.424  0.0347
 3500  3.0   0.0  2  RJ     0.748  0.0262     0.742 -0.009  0.0285     0.761 -0.022  0.0290
 3500  3.0   0.0  2  IJ     0.583  0.0633     0.689  0.159  0.0227     0.345  0.397  0.0150
 3500  3.0   0.0  2  JJ     0.437  0.0739     0.573  0.204  0.0192     0.131  0.510  0.0095
 3500  3.0   0.0  2  KJ     0.304  0.0990     0.497  0.290  0.0172    -0.130  0.724  0.0033
 3500  3.0   0.0  2  LJ     0.222  0.0711     0.357  0.203  0.0147    -0.083  0.508  0.0050
 3500  3.0   0.0  2  MJ     0.138  0.0466     0.222  0.126  0.0133    -0.052  0.316  0.0073
 3500  3.0   0.0  2  NJ     0.104  0.0392     0.174  0.106  0.0111    -0.055  0.264  0.0061
 3500  3.0   0.0  2  RC     0.815  0.0243     0.762 -0.080  0.0291     0.935 -0.200  0.0329
 3500  3.0   0.0  2  IC     0.652  0.0487     0.720  0.102  0.0247     0.498  0.255  0.0198
 3500  3.5   0.0  2  bo     0.386  0.0835     0.542  0.234  0.0198     0.036  0.584  0.0086
 3500  3.5   0.0  2  uS     0.913  0.0181     0.863 -0.076  0.0185     1.027 -0.189  0.0221
 3500  3.5   0.0  2  vS     0.813  0.0340     0.862  0.075  0.0151     0.701  0.186  0.0116
 3500  3.5   0.0  2  bS     0.939  0.0192     0.888 -0.077  0.0129     1.055 -0.193  0.0166
 3500  3.5   0.0  2  yS     0.826  0.0202     0.848  0.032  0.0136     0.779  0.079  0.0121
 3500  3.5   0.0  2  UJ     0.831  0.0249     0.855  0.037  0.0169     0.776  0.092  0.0151
 3500  3.5   0.0  2  BJ     0.860  0.0174     0.872  0.018  0.0140     0.833  0.045  0.0131
 3500  3.5   0.0  2  VJ     0.817  0.0207     0.840  0.034  0.0136     0.766  0.085  0.0120
 3500  3.5   0.0  2  RJ     0.686  0.0423     0.750  0.096  0.0194     0.542  0.240  0.0148
 3500  3.5   0.0  2  IJ     0.522  0.0838     0.681  0.238  0.0183     0.165  0.595  0.0070
 3500  3.5   0.0  2  JJ     0.363  0.0930     0.537  0.260  0.0219    -0.028  0.651  0.0094
 3500  3.5   0.0  2  KJ     0.261  0.0919     0.435  0.260  0.0202    -0.129  0.651  0.0077
 3500  3.5   0.0  2  LJ     0.184  0.0689     0.311  0.190  0.0174    -0.101  0.476  0.0083
 3500  3.5   0.0  2  MJ     0.135  0.0494     0.227  0.137  0.0123    -0.070  0.343  0.0057
 3500  3.5   0.0  2  NJ     0.094  0.0421     0.169  0.114  0.0117    -0.077  0.284  0.0063
 3500  3.5   0.0  2  RC     0.742  0.0292     0.777  0.053  0.0180     0.663  0.131  0.0155
 3500  3.5   0.0  2  IC     0.595  0.0670     0.717  0.183  0.0183     0.321  0.457  0.0096
 3500  4.0   0.0  2  bo     0.322  0.0943     0.500  0.267  0.0208    -0.079  0.668  0.0080
 3500  4.0   0.0  2  uS     0.837  0.0296     0.894  0.085  0.0063     0.710  0.212  0.0023
 3500  4.0   0.0  2  vS     0.699  0.0841     0.870  0.257  0.0087     0.314  0.642  0.0037
 3500  4.0   0.0  2  bS     0.780  0.0596     0.908  0.192  0.0026     0.492  0.480  0.0073
 3500  4.0   0.0  2  yS     0.702  0.0723     0.853  0.227  0.0061     0.362  0.567  0.0055
 3500  4.0   0.0  2  UJ     0.756  0.0566     0.869  0.169  0.0083     0.502  0.423  0.0011
 3500  4.0   0.0  2  BJ     0.725  0.0748     0.880  0.232  0.0064     0.377  0.581  0.0049
 3500  4.0   0.0  2  VJ     0.695  0.0719     0.846  0.227  0.0058     0.355  0.567  0.0061
 3500  4.0   0.0  2  RJ     0.609  0.0724     0.754  0.217  0.0119     0.283  0.543  0.0034
 3500  4.0   0.0  2  IJ     0.453  0.1058     0.662  0.315  0.0163    -0.019  0.786  0.0015
 3500  4.0   0.0  2  JJ     0.287  0.1088     0.491  0.305  0.0253    -0.170  0.762  0.0106
 3500  4.0   0.0  2  KJ     0.189  0.0879     0.349  0.240  0.0237    -0.170  0.599  0.0123
 3500  4.0   0.0  2  LJ     0.137  0.0675     0.258  0.181  0.0194    -0.134  0.453  0.0107
 3500  4.0   0.0  2  MJ     0.125  0.0533     0.225  0.150  0.0123    -0.100  0.375  0.0051
 3500  4.0   0.0  2  NJ     0.083  0.0436     0.162  0.117  0.0124    -0.093  0.293  0.0068
 3500  4.0   0.0  2  RC     0.651  0.0663     0.787  0.203  0.0094     0.347  0.508  0.0037
 3500  4.0   0.0  2  IC     0.527  0.0908     0.708  0.272  0.0136     0.119  0.680  0.0023
 3500  4.5   0.0  2  bo     0.286  0.0999     0.475  0.284  0.0217    -0.139  0.709  0.0081
 3500  4.5   0.0  2  uS     0.806  0.0443     0.904  0.147  0.0029     0.586  0.366  0.0074
 3500  4.5   0.0  2  vS     0.649  0.1039     0.865  0.324  0.0068     0.163  0.811  0.0090
 3500  4.5   0.0  2  bS     0.693  0.0963     0.901  0.312  0.0014     0.225  0.780  0.0142
 3500  4.5   0.0  2  yS     0.629  0.1010     0.843  0.322  0.0046     0.146  0.804  0.0112
 3500  4.5   0.0  2  UJ     0.722  0.0679     0.866  0.216  0.0047     0.398  0.539  0.0067
 3500  4.5   0.0  2  BJ     0.655  0.1018     0.869  0.321  0.0053     0.173  0.803  0.0103
 3500  4.5   0.0  2  VJ     0.622  0.1007     0.837  0.322  0.0042     0.139  0.805  0.0118
 3500  4.5   0.0  2  RJ     0.556  0.0931     0.750  0.290  0.0087     0.121  0.725  0.0063
 3500  4.5   0.0  2  IJ     0.409  0.1185     0.645  0.354  0.0166    -0.123  0.886  0.0007
 3500  4.5   0.0  2  JJ     0.250  0.1146     0.461  0.317  0.0283    -0.226  0.792  0.0130
 3500  4.5   0.0  2  KJ     0.153  0.0842     0.303  0.225  0.0247    -0.185  0.563  0.0139
 3500  4.5   0.0  2  LJ     0.116  0.0649     0.229  0.171  0.0203    -0.141  0.427  0.0122
 3500  4.5   0.0  2  MJ     0.117  0.0563     0.222  0.158  0.0131    -0.120  0.394  0.0055
 3500  4.5   0.0  2  NJ     0.077  0.0447     0.156  0.119  0.0132    -0.102  0.298  0.0074
 3500  4.5   0.0  2  RC     0.590  0.0914     0.784  0.290  0.0062     0.155  0.725  0.0089
 3500  4.5   0.0  2  IC     0.481  0.1063     0.697  0.325  0.0120    -0.007  0.813  0.0041
 3500  5.0   0.0  2  bo     0.270  0.1023     0.464  0.290  0.0222    -0.165  0.726  0.0082
 3500  5.0   0.0  2  uS     0.815  0.0339     0.893  0.118  0.0049     0.638  0.294  0.0084
 3500  5.0   0.0  2  vS     0.650  0.0991     0.859  0.315  0.0039     0.178  0.787  0.0115
 3500  5.0   0.0  2  bS     0.651  0.1108     0.889  0.357  0.0020     0.116  0.891  0.0157
 3500  5.0   0.0  2  yS     0.591  0.1131     0.830  0.359  0.0047     0.052  0.898  0.0129
 3500  5.0   0.0  2  UJ     0.723  0.0563     0.843  0.181  0.0051     0.452  0.452  0.0063
 3500  5.0   0.0  2  BJ     0.630  0.1077     0.857  0.341  0.0049     0.118  0.853  0.0117
 3500  5.0   0.0  2  VJ     0.582  0.1138     0.824  0.362  0.0044     0.039  0.906  0.0133
 3500  5.0   0.0  2  RJ     0.524  0.1050     0.744  0.330  0.0075     0.030  0.825  0.0089
 3500  5.0   0.0  2  IJ     0.384  0.1250     0.633  0.373  0.0172    -0.176  0.933  0.0013
 3500  5.0   0.0  2  JJ     0.234  0.1165     0.448  0.320  0.0300    -0.245  0.799  0.0146
 3500  5.0   0.0  2  KJ     0.140  0.0816     0.284  0.216  0.0249    -0.184  0.541  0.0146
 3500  5.0   0.0  2  LJ     0.106  0.0638     0.217  0.166  0.0207    -0.143  0.416  0.0127
 3500  5.0   0.0  2  MJ     0.112  0.0579     0.219  0.161  0.0140    -0.130  0.403  0.0062
 3500  5.0   0.0  2  NJ     0.074  0.0454     0.154  0.120  0.0136    -0.107  0.300  0.0078
 3500  5.0   0.0  2  RC     0.553  0.1057     0.778  0.336  0.0051     0.049  0.841  0.0117
 3500  5.0   0.0  2  IC     0.453  0.1152     0.689  0.354  0.0115    -0.077  0.884  0.0057
 3750  0.0   0.0  2  bo     0.510  0.0668     0.634  0.186  0.0164     0.232  0.464  0.0075
 3750  0.0   0.0  2  uS     0.977  0.0850     0.740 -0.355  0.0439     1.510 -0.888  0.0602
 3750  0.0   0.0  2  vS     1.018  0.1137     0.722 -0.443  0.0394     1.682 -1.107  0.0601
 3750  0.0   0.0  2  bS     1.046  0.1135     0.770 -0.414  0.0263     1.668 -1.036  0.0462
 3750  0.0   0.0  2  yS     0.940  0.0521     0.810 -0.196  0.0192     1.234 -0.490  0.0286
 3750  0.0   0.0  2  UJ     0.934  0.0602     0.761 -0.260  0.0399     1.324 -0.650  0.0519
 3750  0.0   0.0  2  BJ     1.034  0.1086     0.765 -0.403  0.0287     1.639 -1.009  0.0480
 3750  0.0   0.0  2  VJ     0.925  0.0464     0.807 -0.177  0.0202     1.191 -0.443  0.0288
