 5000 5.5  0.0 2 RC   0.6368   0.5345   0.1507   0.3577   0.4276   0.6672  -0.0124   0.6210  -0.0036   4.4175 -10.1613  11.4312  -4.3868
 5000 5.5  0.0 2 IC   0.5506   0.4312   0.1759   0.2232   0.5017   0.5846  -0.0138   0.5309  -0.0043   5.3822 -12.6202  13.9321  -5.3379
 5000 5.5  0.0 2 JJ   0.4179   0.2557   0.2390  -0.0286   0.6841   0.4619  -0.0179   0.3917  -0.0057   6.9880 -16.6700  18.0829  -6.9349
 5000 5.5  0.0 2 HJ   0.3214   0.1247   0.2898  -0.2297   0.8445   0.3678  -0.0189   0.2942  -0.0067   7.7144 -18.0273  19.0625  -7.2289
 5000 5.5  0.0 2 KJ   0.2802   0.1164   0.2415  -0.1788   0.7034   0.3193  -0.0159   0.2472  -0.0070   8.6959 -20.9140  22.2338  -8.4390
 5100 3.5  0.0 2 uS   0.7803   0.8373  -0.0847   0.9093  -0.1985   0.7379   0.0173   0.7503  -0.0061   4.1140  -8.0650   7.8876  -2.4962
 5100 3.5  0.0 2 vS   0.8616   0.9715  -0.1634   1.1456  -0.4372   0.8085   0.0217   0.8356  -0.0051   4.7099  -9.7911   9.8626  -3.2152
 5100 3.5  0.0 2 bS   0.8431   0.8356   0.0111   0.8200   0.0355   0.8469  -0.0015   0.8114  -0.0068   4.4362  -9.1675   9.6736  -3.3931
 5100 3.5  0.0 2 yS   0.7313   0.6794   0.0772   0.5783   0.2355   0.7449  -0.0056   0.6819  -0.0106   6.0063 -12.4456  12.5406  -4.3737
 5100 3.5  0.0 2 UJ   0.7884   0.8505  -0.0923   0.9377  -0.2298   0.7499   0.0157   0.7596  -0.0057   4.3034  -8.7526   8.7820  -2.8751
 5100 3.5  0.0 2 BJ   0.8398   0.8738  -0.0506   0.9240  -0.1295   0.8222   0.0072   0.8079  -0.0066   4.8066 -10.0071  10.3162  -3.5269
 5100 3.5  0.0 2 VJ   0.7388   0.6822   0.0841   0.5740   0.2535   0.7551  -0.0067   0.6872  -0.0110   6.3111 -13.1755  13.3112  -4.6656
 5100 3.5  0.0 2 RC   0.6379   0.5356   0.1521   0.3427   0.4543   0.6672  -0.0120   0.5675  -0.0150   8.1768 -17.2698  17.1210  -6.0220
