 2400 4.5  0.0 2 Si  0.9861  1.0312 -0.0545  1.0242 -0.0503  0.9755 -0.0344  0.1775  0.6386  0.0653  0.1198
 2400 4.5  0.0 2 Sz  0.9433  0.8068  0.1652  0.7429  0.2647  0.9851  0.1355  0.2050  0.7260  0.2588 -0.1922
 2400 5.0  0.0 2 Su  1.0457  1.2625 -0.2624  1.3452 -0.3955  0.9814 -0.2086 -0.0551  0.7249  0.2006  0.1189
 2400 5.0  0.0 2 Sg  1.0863  1.4761 -0.4719  1.6150 -0.6983  0.9717 -0.3717  0.0358  0.1828  0.6541  0.1272
 2400 5.0  0.0 2 Sr  1.0372  1.2263 -0.2289  1.2890 -0.3326  0.9821 -0.1786  0.0601  0.5215  0.3533  0.0661
 2400 5.0  0.0 2 Si  0.9814  1.0294 -0.0582  1.0184 -0.0489  0.9705 -0.0353  0.2136  0.5837  0.0526  0.1512
 2400 5.0  0.0 2 Sz  0.9467  0.8322  0.1386  0.7759  0.2255  0.9820  0.1145  0.2366  0.5721  0.4364 -0.2467
 2600 3.5  0.0 2 Su  0.9716  0.9284  0.0524  0.9237  0.0633  0.9833  0.0379 -0.2701  1.8601 -0.9662  0.3323
 2600 3.5  0.0 2 Sg  1.0341  1.1481 -0.1381  1.2055 -0.2264  0.9986 -0.1151 -0.0775  0.8071  0.3852 -0.1214
 2600 3.5  0.0 2 Sr  1.0012  1.0273 -0.0316  1.0381 -0.0488  0.9933 -0.0258  0.0948  0.5770  0.5514 -0.2220
 2600 3.5  0.0 2 Si  0.9394  0.8041  0.1638  0.7326  0.2731  0.9818  0.1374  0.2542  0.6750  0.2042 -0.1321
 2600 3.5  0.0 2 Sz  0.8559  0.4859  0.4479  0.2995  0.7349  0.9710  0.3731  0.3629  1.1921 -0.7220  0.1632
 2600 4.0  0.0 2 Su  0.9926  1.0125 -0.0242  1.0298 -0.0492  0.9857 -0.0224 -0.1915  1.4794 -0.5290  0.2098
 2600 4.0  0.0 2 Sg  1.0432  1.2029 -0.1933  1.2766 -0.3083  0.9942 -0.1588 -0.0201  0.5143  0.7249 -0.2230
 2600 4.0  0.0 2 Sr  1.0042  1.0585 -0.0657  1.0740 -0.0922  0.9886 -0.0506  0.1285  0.4924  0.5499 -0.1677
 2600 4.0  0.0 2 Si  0.9434  0.8376  0.1281  0.7737  0.2241  0.9774  0.1103  0.2965  0.5159  0.3371 -0.1464
 2600 4.0  0.0 2 Sz  0.8671  0.5193  0.4210  0.3498  0.6833  0.9746  0.3486  0.3078  1.2071 -0.6266  0.1052
 2600 4.5  0.0 2 Su  0.9918  1.0131 -0.0258  1.0219 -0.0398  0.9854 -0.0206 -0.0591  1.1445 -0.2159  0.1125
 2600 4.5  0.0 2 Sg  1.0389  1.1959 -0.1901  1.2642 -0.2976  0.9911 -0.1547  0.0354  0.3885  0.8255 -0.2506
 2600 4.5  0.0 2 Sr  0.9953  1.0310 -0.0433  1.0337 -0.0508  0.9859 -0.0306  0.1610  0.5073  0.4539 -0.1179
 2600 4.5  0.0 2 Si  0.9355  0.8212  0.1383  0.7493  0.2459  0.9726  0.1202  0.3478  0.4227  0.3900 -0.1568
 2600 4.5  0.0 2 Sz  0.8666  0.5206  0.4188  0.3534  0.6779  0.9734  0.3462  0.3036  1.1915 -0.5860  0.0823
 2600 5.0  0.0 2 Su  0.9895  1.0198 -0.0366  1.0212 -0.0418  0.9817 -0.0253  0.0661  0.8476  0.0098  0.0690
 2600 5.0  0.0 2 Sg  1.0409  1.2276 -0.2260  1.3005 -0.3428  0.9852 -0.1808  0.0924  0.2266  0.9139 -0.2313
 2600 5.0  0.0 2 Sr  0.9931  1.0384 -0.0547  1.0392 -0.0609  0.9815 -0.0377  0.1948  0.4517  0.4355 -0.0768
 2600 5.0  0.0 2 Si  0.9391  0.8559  0.1007  0.7936  0.1923  0.9672  0.0911  0.3838  0.2592  0.5465 -0.1859
 2600 5.0  0.0 2 Sz  0.8791  0.5639  0.3816  0.4162  0.6114  0.9759  0.3136  0.2687  1.1239 -0.3966 -0.0062
 2800 3.5  0.0 2 Su  0.8880  0.6266  0.3165  0.4965  0.5171  0.9693  0.2635  0.1014  1.6629 -1.2019  0.4127
 2800 3.5  0.0 2 Sg  0.9472  0.8030  0.1745  0.7299  0.2870  0.9921  0.1457  0.0996  1.2381 -0.5009  0.1622
 2800 3.5  0.0 2 Sr  0.8945  0.6464  0.3003  0.5157  0.5003  0.9723  0.2522  0.3322  0.8921 -0.2631  0.0369
 2800 3.5  0.0 2 Si  0.8326  0.4767  0.4308  0.2794  0.7306  0.9453  0.3653  0.5600  0.6919 -0.3384  0.0791
 2800 3.5  0.0 2 Sz  0.7543  0.2685  0.5881 -0.0137  1.0144  0.9096  0.5035  0.8740  0.3798 -0.4048  0.1387
 2800 4.0  0.0 2 Su  0.9133  0.7107  0.2452  0.6133  0.3962  0.9758  0.2029  0.0583  1.5303 -0.9044  0.2932
 2800 4.0  0.0 2 Sg  0.9695  0.8919  0.0939  0.8566  0.1491  0.9932  0.0767  0.0787  0.9659  0.0028 -0.0504
 2800 4.0  0.0 2 Sr  0.9176  0.7601  0.1906  0.6679  0.3298  0.9679  0.1631  0.4025  0.3750  0.4185 -0.1936
 2800 4.0  0.0 2 Si  0.8552  0.5582  0.3595  0.3960  0.6065  0.9489  0.3037  0.5436  0.4172  0.1814 -0.1493
 2800 4.0  0.0 2 Sz  0.7752  0.2946  0.5817  0.0325  0.9810  0.9270  0.4920  0.6489  0.9032 -0.8174  0.2465
 2800 4.5  0.0 2 Su  0.9168  0.7340  0.2212  0.6401  0.3654  0.9739  0.1851  0.1500  1.2204 -0.5664  0.1810
 2800 4.5  0.0 2 Sg  0.9675  0.8798  0.1062  0.8429  0.1645  0.9939  0.0856  0.0777  0.9528  0.0619 -0.0962
