 3500 3.0  0.0  2  uS  0.840  0.828  0.015  0.776  0.090
 3500 3.0  0.0  2  vS  0.877  0.960 -0.108  0.998 -0.172
 3500 3.0  0.0  2  bS  0.992  1.272 -0.364  1.494 -0.712
 3500 3.0  0.0  2  yS  0.891  1.029 -0.179  1.122 -0.327
 3500 3.0  0.0  2  UJ  0.827  0.806  0.027  0.747  0.113
 3500 3.0  0.0  2  BJ  0.899  1.013 -0.149  1.082 -0.259
 3500 3.0  0.0  2  VJ  0.853  0.934 -0.106  0.973 -0.171
 3500 3.0  0.0  2  RC  0.516  0.273  0.316  0.028  0.692
 3500 3.0  0.0  2  IC  0.440  0.207  0.302 -0.027  0.662
 3500 3.0  0.0  2  JJ  0.328  0.103  0.294 -0.133  0.655
 3500 3.0  0.0  2  HJ  0.263  0.038  0.293 -0.206  0.666
 3500 3.0  0.0  2  KJ  0.231  0.041  0.247 -0.161  0.556
 3500 3.5  0.0  2  uS  0.813  0.711  0.132  0.591  0.315
 3500 3.5  0.0  2  vS  0.806  0.702  0.135  0.578  0.324
 3500 3.5  0.0  2  bS  0.916  0.969 -0.068  1.002 -0.122
 3500 3.5  0.0  2  yS  0.833  0.816  0.023  0.782  0.073
 3500 3.5  0.0  2  UJ  0.787  0.659  0.167  0.512  0.390
 3500 3.5  0.0  2  BJ  0.831  0.766  0.085  0.682  0.211
 3500 3.5  0.0  2  VJ  0.797  0.740  0.074  0.667  0.184
 3500 3.5  0.0  2  RC  0.504  0.302  0.264  0.098  0.577
 3500 3.5  0.0  2  IC  0.399  0.211  0.245  0.016  0.544
 3500 3.5  0.0  2  JJ  0.295  0.120  0.228 -0.065  0.511
 3500 3.5  0.0  2  HJ  0.230  0.071  0.206 -0.098  0.465
 3500 3.5  0.0  2  KJ  0.199  0.070  0.168 -0.069  0.379
 3500 4.0  0.0  2  uS  0.777  0.591  0.242  0.397  0.539
 3500 4.0  0.0  2  vS  0.735  0.492  0.316  0.237  0.706
 3500 4.0  0.0  2  bS  0.828  0.663  0.214  0.503  0.460
 3500 4.0  0.0  2  yS  0.763  0.585  0.232  0.408  0.503
 3500 4.0  0.0  2  UJ  0.739  0.523  0.282  0.297  0.628
 3500 4.0  0.0  2  BJ  0.757  0.540  0.282  0.318  0.624
 3500 4.0  0.0  2  VJ  0.733  0.544  0.246  0.353  0.539
 3500 4.0  0.0  2  RC  0.421  0.213  0.272 -0.003  0.608
 3500 4.0  0.0  2  IC  0.333  0.162  0.222 -0.018  0.507
 3500 4.0  0.0  2  JJ  0.242  0.097  0.189 -0.058  0.436
 3500 4.0  0.0  2  HJ  0.187  0.067  0.157 -0.063  0.368
 3500 4.0  0.0  2  KJ  0.162  0.061  0.132 -0.049  0.307
 3500 4.5  0.0  2  uS  0.752  0.525  0.296  0.294  0.650
 3500 4.5  0.0  2  vS  0.696  0.397  0.389  0.087  0.864
 3500 4.5  0.0  2  bS  0.773  0.507  0.347  0.246  0.748
 3500 4.5  0.0  2  yS  0.716  0.454  0.342  0.196  0.739
 3500 4.5  0.0  2  UJ  0.708  0.455  0.330  0.194  0.730
 3500 4.5  0.0  2  BJ  0.713  0.431  0.367  0.145  0.807
 3500 4.5  0.0  2  VJ  0.690  0.436  0.331  0.184  0.719
 3500 4.5  0.0  2  RC  0.369  0.152  0.283 -0.079  0.562
 3500 4.5  0.0  2  IC  0.305  0.107  0.259 -0.109  0.444
 3500 4.5  0.0  2  JJ  0.234  0.060  0.227 -0.133  0.346
 3500 4.5  0.0  2  HJ  0.193  0.036  0.204 -0.139  0.278
 3500 4.5  0.0  2  KJ  0.159  0.027  0.173 -0.123  0.236
 3500 5.0  0.0  2  uS  0.742  0.521  0.288  0.298  0.630
 3500 5.0  0.0  2  vS  0.685  0.389  0.386  0.082  0.857
 3500 5.0  0.0  2  bS  0.743  0.436  0.400  0.131  0.868
 3500 5.0  0.0  2  yS  0.688  0.388  0.390  0.091  0.848
 3500 5.0  0.0  2  UJ  0.692  0.456  0.308  0.214  0.679
 3500 5.0  0.0  2  BJ  0.692  0.401  0.379  0.105  0.834
 3500 5.0  0.0  2  VJ  0.663  0.382  0.365  0.102  0.795
 3500 5.0  0.0  2  RC  0.251  0.100  0.196 -0.062  0.466
 3500 5.0  0.0  2  IC  0.206  0.081  0.163 -0.055  0.393
 3500 5.0  0.0  2  JJ  0.145  0.049  0.126 -0.058  0.312
 3500 5.0  0.0  2  HJ  0.116  0.032  0.109 -0.061  0.272
 3500 5.0  0.0  2  KJ  0.099  0.024  0.098 -0.061  0.246
 3750 0.0  0.0  2  uS  0.835  0.835  0.000  0.784  0.072
 3750 0.0  0.0  2  vS  0.890  1.164 -0.357  1.368 -0.678
 3750 0.0  0.0  2  bS  0.934  1.266 -0.432  1.551 -0.875
 3750 0.0  0.0  2  yS  0.886  1.046 -0.208  1.178 -0.414
 3750 0.0  0.0  2  UJ  0.828  0.832 -0.005  0.786  0.061
 3750 0.0  0.0  2  BJ  0.902  1.167 -0.345  1.374 -0.671
 3750 0.0  0.0  2  VJ  0.894  1.091 -0.257  1.252 -0.509
 3750 0.0  0.0  2  RC  0.842  0.922 -0.105  0.960 -0.168
 3750 0.0  0.0  2  IC  0.713  0.648  0.085  0.552  0.229
 3750 0.0  0.0  2  JJ  0.518  0.389  0.168  0.251  0.379
 3750 0.0  0.0  2  HJ  0.478  0.183  0.384 -0.124  0.855
 3750 0.0  0.0  2  KJ  0.395  0.131  0.344 -0.147  0.770
 3750 0.5  0.0  2  uS  0.837  0.881 -0.057  0.858 -0.030
 3750 0.5  0.0  2  vS  0.909  1.214 -0.398  1.448 -0.765
 3750 0.5  0.0  2  bS  0.955  1.284 -0.428  1.567 -0.869
 3750 0.5  0.0  2  yS  0.892  1.046 -0.200  1.171 -0.395
 3750 0.5  0.0  2  UJ  0.836  0.891 -0.071  0.881 -0.064
 3750 0.5  0.0  2  BJ  0.916  1.192 -0.359  1.409 -0.700
 3750 0.5  0.0  2  VJ  0.896  1.084 -0.244  1.235 -0.480
 3750 0.5  0.0  2  RC  0.816  0.819 -0.003  0.799  0.025
 3750 0.5  0.0  2  IC  0.691  0.580  0.145  0.449  0.343
 3750 0.5  0.0  2  JJ  0.534  0.382  0.199  0.225  0.439
 3750 0.5  0.0  2  HJ  0.463  0.158  0.397 -0.161  0.886
 3750 0.5  0.0  2  KJ  0.386  0.116  0.351 -0.170  0.788
 3750 1.0  0.0  2  uS  0.843  0.941 -0.128  0.960 -0.165
 3750 1.0  0.0  2  vS  0.922  1.242 -0.417  1.489 -0.805
 3750 1.0  0.0  2  bS  0.968  1.289 -0.418  1.564 -0.846
 3750 1.0  0.0  2  yS  0.894  1.042 -0.193  1.160 -0.377
 3750 1.0  0.0  2  UJ  0.845  0.949 -0.136  0.981 -0.194
 3750 1.0  0.0  2  BJ  0.925  1.203 -0.362  1.421 -0.705
 3750 1.0  0.0  2  VJ  0.893  1.070 -0.231  1.210 -0.450
 3750 1.0  0.0  2  RC  0.771  0.766  0.006  0.747  0.033
 3750 1.0  0.0  2  IC  0.651  0.566  0.110  0.471  0.256
 3750 1.0  0.0  2  JJ  0.507  0.351  0.203  0.191  0.448
 3750 1.0  0.0  2  HJ  0.436  0.129  0.400 -0.192  0.892
 3750 1.0  0.0  2  KJ  0.369  0.109  0.339 -0.165  0.758
 3750 1.5  0.0  2  uS  0.853  1.003 -0.195  1.065 -0.301
